CUST_ID,로그인 ID,캠페인 ID,캠페인 이름,광고그룹 ID,광고그룹 이름,키워드 ID,키워드,키워드 연결URL(PC),키워드 연결URL(모바일),키워드 입찰가,키워드 상태,사유
1875914,yoas2:naver,cmp-a001-01-000000011002673,카더라,grp-a001-01-000000072376823,부울경_E_정비사업_1,nkw-a001-01-000008542822046,진주-봉황아파트-소규모재건축,https://kadeora.app/apt/%EC%A7%84%EC%A3%BC%EB%B4%89%ED%99%A9%EC%95%84%ED%8C%8C%ED%8A%B8-%EC%86%8C%EA%B7%9C%EB%AA%A8%EC%9E%AC%EA%B1%B4%EC%B6%95,https://kadeora.app/apt/%EC%A7%84%EC%A3%BC%EB%B4%89%ED%99%A9%EC%95%84%ED%8C%8C%ED%8A%B8-%EC%86%8C%EA%B7%9C%EB%AA%A8%EC%9E%AC%EA%B1%B4%EC%B6%95,110,off,slug키워드
1875914,yoas2:naver,cmp-a001-01-000000011002673,카더라,grp-a001-01-000000072376823,부울경_E_정비사업_1,nkw-a001-01-000008542822048,진주-봉황아파트-소규모재건축시공사,https://kadeora.app/apt/%EC%A7%84%EC%A3%BC%EB%B4%89%ED%99%A9%EC%95%84%ED%8C%8C%ED%8A%B8-%EC%86%8C%EA%B7%9C%EB%AA%A8%EC%9E%AC%EA%B1%B4%EC%B6%95,https://kadeora.app/apt/%EC%A7%84%EC%A3%BC%EB%B4%89%ED%99%A9%EC%95%84%ED%8C%8C%ED%8A%B8-%EC%86%8C%EA%B7%9C%EB%AA%A8%EC%9E%AC%EA%B1%B4%EC%B6%95,110,off,slug키워드
1875914,yoas2:naver,cmp-a001-01-000000011002673,카더라,grp-a001-01-000000072376823,부울경_E_정비사업_1,nkw-a001-01-000008542822047,진주-봉황아파트-소규모재건축조합,https://kadeora.app/apt/%EC%A7%84%EC%A3%BC%EB%B4%89%ED%99%A9%EC%95%84%ED%8C%8C%ED%8A%B8-%EC%86%8C%EA%B7%9C%EB%AA%A8%EC%9E%AC%EA%B1%B4%EC%B6%95,https://kadeora.app/apt/%EC%A7%84%EC%A3%BC%EB%B4%89%ED%99%A9%EC%95%84%ED%8C%8C%ED%8A%B8-%EC%86%8C%EA%B7%9C%EB%AA%A8%EC%9E%AC%EA%B1%B4%EC%B6%95,110,off,slug키워드
1875914,yoas2:naver,cmp-a001-01-000000011002673,카더라,grp-a001-01-000000072376823,부울경_E_정비사업_1,nkw-a001-01-000008542821486,진주-칠암동-재개발,https://kadeora.app/apt/%EC%A7%84%EC%A3%BC-%EC%B9%A0%EC%95%94%EB%8F%99-%EC%9E%AC%EA%B0%9C%EB%B0%9C,https://kadeora.app/apt/%EC%A7%84%EC%A3%BC-%EC%B9%A0%EC%95%94%EB%8F%99-%EC%9E%AC%EA%B0%9C%EB%B0%9C,110,off,slug키워드
1875914,yoas2:naver,cmp-a001-01-000000011002673,카더라,grp-a001-01-000000072376823,부울경_E_정비사업_1,nkw-a001-01-000008542821489,진주-칠암동-재개발시공사,https://kadeora.app/apt/%EC%A7%84%EC%A3%BC-%EC%B9%A0%EC%95%94%EB%8F%99-%EC%9E%AC%EA%B0%9C%EB%B0%9C,https://kadeora.app/apt/%EC%A7%84%EC%A3%BC-%EC%B9%A0%EC%95%94%EB%8F%99-%EC%9E%AC%EA%B0%9C%EB%B0%9C,110,off,slug키워드
1875914,yoas2:naver,cmp-a001-01-000000011002673,카더라,grp-a001-01-000000072376823,부울경_E_정비사업_1,nkw-a001-01-000008542821487,진주-칠암동-재개발조합,https://kadeora.app/apt/%EC%A7%84%EC%A3%BC-%EC%B9%A0%EC%95%94%EB%8F%99-%EC%9E%AC%EA%B0%9C%EB%B0%9C,https://kadeora.app/apt/%EC%A7%84%EC%A3%BC-%EC%B9%A0%EC%95%94%EB%8F%99-%EC%9E%AC%EA%B0%9C%EB%B0%9C,110,off,slug키워드
1875914,yoas2:naver,cmp-a001-01-000000011002673,카더라,grp-a001-01-000000072376823,부울경_E_정비사업_1,nkw-a001-01-000008542821496,창원-반송동-재건축,https://kadeora.app/apt/%EC%B0%BD%EC%9B%90-%EB%B0%98%EC%86%A1%EB%8F%99-%EC%9E%AC%EA%B1%B4%EC%B6%95,https://kadeora.app/apt/%EC%B0%BD%EC%9B%90-%EB%B0%98%EC%86%A1%EB%8F%99-%EC%9E%AC%EA%B1%B4%EC%B6%95,110,off,slug키워드
1875914,yoas2:naver,cmp-a001-01-000000011002673,카더라,grp-a001-01-000000072376823,부울경_E_정비사업_1,nkw-a001-01-000008542821499,창원-반송동-재건축시공사,https://kadeora.app/apt/%EC%B0%BD%EC%9B%90-%EB%B0%98%EC%86%A1%EB%8F%99-%EC%9E%AC%EA%B1%B4%EC%B6%95,https://kadeora.app/apt/%EC%B0%BD%EC%9B%90-%EB%B0%98%EC%86%A1%EB%8F%99-%EC%9E%AC%EA%B1%B4%EC%B6%95,110,off,slug키워드
1875914,yoas2:naver,cmp-a001-01-000000011002673,카더라,grp-a001-01-000000072376823,부울경_E_정비사업_1,nkw-a001-01-000008542821498,창원-반송동-재건축조합,https://kadeora.app/apt/%EC%B0%BD%EC%9B%90-%EB%B0%98%EC%86%A1%EB%8F%99-%EC%9E%AC%EA%B1%B4%EC%B6%95,https://kadeora.app/apt/%EC%B0%BD%EC%9B%90-%EB%B0%98%EC%86%A1%EB%8F%99-%EC%9E%AC%EA%B1%B4%EC%B6%95,110,off,slug키워드
1875914,yoas2:naver,cmp-a001-01-000000011002673,카더라,grp-a001-01-000000072376823,부울경_E_정비사업_1,nkw-a001-01-000008542821470,창원-상남동-재건축,https://kadeora.app/apt/%EC%B0%BD%EC%9B%90-%EC%83%81%EB%82%A8%EB%8F%99-%EC%9E%AC%EA%B1%B4%EC%B6%95,https://kadeora.app/apt/%EC%B0%BD%EC%9B%90-%EC%83%81%EB%82%A8%EB%8F%99-%EC%9E%AC%EA%B1%B4%EC%B6%95,110,off,slug키워드
1875914,yoas2:naver,cmp-a001-01-000000011002673,카더라,grp-a001-01-000000072376823,부울경_E_정비사업_1,nkw-a001-01-000008542821472,창원-상남동-재건축시공사,https://kadeora.app/apt/%EC%B0%BD%EC%9B%90-%EC%83%81%EB%82%A8%EB%8F%99-%EC%9E%AC%EA%B1%B4%EC%B6%95,https://kadeora.app/apt/%EC%B0%BD%EC%9B%90-%EC%83%81%EB%82%A8%EB%8F%99-%EC%9E%AC%EA%B1%B4%EC%B6%95,110,off,slug키워드
1875914,yoas2:naver,cmp-a001-01-000000011002673,카더라,grp-a001-01-000000072376823,부울경_E_정비사업_1,nkw-a001-01-000008542821471,창원-상남동-재건축조합,https://kadeora.app/apt/%EC%B0%BD%EC%9B%90-%EC%83%81%EB%82%A8%EB%8F%99-%EC%9E%AC%EA%B1%B4%EC%B6%95,https://kadeora.app/apt/%EC%B0%BD%EC%9B%90-%EC%83%81%EB%82%A8%EB%8F%99-%EC%9E%AC%EA%B1%B4%EC%B6%95,110,off,slug키워드
1875914,yoas2:naver,cmp-a001-01-000000011002673,카더라,grp-a001-01-000000072376823,부울경_E_정비사업_1,nkw-a001-01-000008542821463,창원-중앙동-재개발,https://kadeora.app/apt/%EC%B0%BD%EC%9B%90-%EC%A4%91%EC%95%99%EB%8F%99-%EC%9E%AC%EA%B0%9C%EB%B0%9C,https://kadeora.app/apt/%EC%B0%BD%EC%9B%90-%EC%A4%91%EC%95%99%EB%8F%99-%EC%9E%AC%EA%B0%9C%EB%B0%9C,110,off,slug키워드
1875914,yoas2:naver,cmp-a001-01-000000011002673,카더라,grp-a001-01-000000072376823,부울경_E_정비사업_1,nkw-a001-01-000008542821465,창원-중앙동-재개발시공사,https://kadeora.app/apt/%EC%B0%BD%EC%9B%90-%EC%A4%91%EC%95%99%EB%8F%99-%EC%9E%AC%EA%B0%9C%EB%B0%9C,https://kadeora.app/apt/%EC%B0%BD%EC%9B%90-%EC%A4%91%EC%95%99%EB%8F%99-%EC%9E%AC%EA%B0%9C%EB%B0%9C,110,off,slug키워드
1875914,yoas2:naver,cmp-a001-01-000000011002673,카더라,grp-a001-01-000000072376823,부울경_E_정비사업_1,nkw-a001-01-000008542821464,창원-중앙동-재개발조합,https://kadeora.app/apt/%EC%B0%BD%EC%9B%90-%EC%A4%91%EC%95%99%EB%8F%99-%EC%9E%AC%EA%B0%9C%EB%B0%9C,https://kadeora.app/apt/%EC%B0%BD%EC%9B%90-%EC%A4%91%EC%95%99%EB%8F%99-%EC%9E%AC%EA%B0%9C%EB%B0%9C,110,off,slug키워드
1875914,yoas2:naver,cmp-a001-01-000000011002673,카더라,grp-a001-01-000000072376823,부울경_E_정비사업_1,nkw-a001-01-000008542821517,창원-회원1-재개발,https://kadeora.app/apt/%EC%B0%BD%EC%9B%90-%ED%9A%8C%EC%9B%901-%EC%9E%AC%EA%B0%9C%EB%B0%9C,https://kadeora.app/apt/%EC%B0%BD%EC%9B%90-%ED%9A%8C%EC%9B%901-%EC%9E%AC%EA%B0%9C%EB%B0%9C,110,off,slug키워드
1875914,yoas2:naver,cmp-a001-01-000000011002673,카더라,grp-a001-01-000000072376823,부울경_E_정비사업_1,nkw-a001-01-000008542821520,창원-회원1-재개발시공사,https://kadeora.app/apt/%EC%B0%BD%EC%9B%90-%ED%9A%8C%EC%9B%901-%EC%9E%AC%EA%B0%9C%EB%B0%9C,https://kadeora.app/apt/%EC%B0%BD%EC%9B%90-%ED%9A%8C%EC%9B%901-%EC%9E%AC%EA%B0%9C%EB%B0%9C,110,off,slug키워드
1875914,yoas2:naver,cmp-a001-01-000000011002673,카더라,grp-a001-01-000000072376823,부울경_E_정비사업_1,nkw-a001-01-000008542821519,창원-회원1-재개발조합,https://kadeora.app/apt/%EC%B0%BD%EC%9B%90-%ED%9A%8C%EC%9B%901-%EC%9E%AC%EA%B0%9C%EB%B0%9C,https://kadeora.app/apt/%EC%B0%BD%EC%9B%90-%ED%9A%8C%EC%9B%901-%EC%9E%AC%EA%B0%9C%EB%B0%9C,110,off,slug키워드
1875914,yoas2:naver,cmp-a001-01-000000011002673,카더라,grp-a001-01-000000072376823,부울경_E_정비사업_1,nkw-a001-01-000008542821530,통영-정량동-재개발,https://kadeora.app/apt/%ED%86%B5%EC%98%81-%EC%A0%95%EB%9F%89%EB%8F%99-%EC%9E%AC%EA%B0%9C%EB%B0%9C,https://kadeora.app/apt/%ED%86%B5%EC%98%81-%EC%A0%95%EB%9F%89%EB%8F%99-%EC%9E%AC%EA%B0%9C%EB%B0%9C,110,off,slug키워드
1875914,yoas2:naver,cmp-a001-01-000000011002673,카더라,grp-a001-01-000000072376823,부울경_E_정비사업_1,nkw-a001-01-000008542821533,통영-정량동-재개발시공사,https://kadeora.app/apt/%ED%86%B5%EC%98%81-%EC%A0%95%EB%9F%89%EB%8F%99-%EC%9E%AC%EA%B0%9C%EB%B0%9C,https://kadeora.app/apt/%ED%86%B5%EC%98%81-%EC%A0%95%EB%9F%89%EB%8F%99-%EC%9E%AC%EA%B0%9C%EB%B0%9C,110,off,slug키워드
1875914,yoas2:naver,cmp-a001-01-000000011002673,카더라,grp-a001-01-000000072376823,부울경_E_정비사업_1,nkw-a001-01-000008542821531,통영-정량동-재개발조합,https://kadeora.app/apt/%ED%86%B5%EC%98%81-%EC%A0%95%EB%9F%89%EB%8F%99-%EC%9E%AC%EA%B0%9C%EB%B0%9C,https://kadeora.app/apt/%ED%86%B5%EC%98%81-%EC%A0%95%EB%9F%89%EB%8F%99-%EC%9E%AC%EA%B0%9C%EB%B0%9C,110,off,slug키워드
1875914,yoas2:naver,cmp-a001-01-000000011002673,카더라,grp-a001-01-000000072376826,부울경_E_정비사업_2,nkw-a001-01-000008542823459,울산-남구-야음동-재건축,https://kadeora.app/apt/%EC%9A%B8%EC%82%B0-%EB%82%A8%EA%B5%AC-%EC%95%BC%EC%9D%8C%EB%8F%99-%EC%9E%AC%EA%B1%B4%EC%B6%95,https://kadeora.app/apt/%EC%9A%B8%EC%82%B0-%EB%82%A8%EA%B5%AC-%EC%95%BC%EC%9D%8C%EB%8F%99-%EC%9E%AC%EA%B1%B4%EC%B6%95,110,off,slug키워드
1875914,yoas2:naver,cmp-a001-01-000000011002673,카더라,grp-a001-01-000000072376826,부울경_E_정비사업_2,nkw-a001-01-000008542823461,울산-남구-야음동-재건축시공사,https://kadeora.app/apt/%EC%9A%B8%EC%82%B0-%EB%82%A8%EA%B5%AC-%EC%95%BC%EC%9D%8C%EB%8F%99-%EC%9E%AC%EA%B1%B4%EC%B6%95,https://kadeora.app/apt/%EC%9A%B8%EC%82%B0-%EB%82%A8%EA%B5%AC-%EC%95%BC%EC%9D%8C%EB%8F%99-%EC%9E%AC%EA%B1%B4%EC%B6%95,110,off,slug키워드
1875914,yoas2:naver,cmp-a001-01-000000011002673,카더라,grp-a001-01-000000072376826,부울경_E_정비사업_2,nkw-a001-01-000008542823460,울산-남구-야음동-재건축조합,https://kadeora.app/apt/%EC%9A%B8%EC%82%B0-%EB%82%A8%EA%B5%AC-%EC%95%BC%EC%9D%8C%EB%8F%99-%EC%9E%AC%EA%B1%B4%EC%B6%95,https://kadeora.app/apt/%EC%9A%B8%EC%82%B0-%EB%82%A8%EA%B5%AC-%EC%95%BC%EC%9D%8C%EB%8F%99-%EC%9E%AC%EA%B1%B4%EC%B6%95,110,off,slug키워드
1875914,yoas2:naver,cmp-a001-01-000000011002673,카더라,grp-a001-01-000000072376826,부울경_E_정비사업_2,nkw-a001-01-000008542823424,울산-동구-일산동-재개발,https://kadeora.app/apt/%EC%9A%B8%EC%82%B0-%EB%8F%99%EA%B5%AC-%EC%9D%BC%EC%82%B0%EB%8F%99-%EC%9E%AC%EA%B0%9C%EB%B0%9C,https://kadeora.app/apt/%EC%9A%B8%EC%82%B0-%EB%8F%99%EA%B5%AC-%EC%9D%BC%EC%82%B0%EB%8F%99-%EC%9E%AC%EA%B0%9C%EB%B0%9C,110,off,slug키워드
1875914,yoas2:naver,cmp-a001-01-000000011002673,카더라,grp-a001-01-000000072376826,부울경_E_정비사업_2,nkw-a001-01-000008542823426,울산-동구-일산동-재개발시공사,https://kadeora.app/apt/%EC%9A%B8%EC%82%B0-%EB%8F%99%EA%B5%AC-%EC%9D%BC%EC%82%B0%EB%8F%99-%EC%9E%AC%EA%B0%9C%EB%B0%9C,https://kadeora.app/apt/%EC%9A%B8%EC%82%B0-%EB%8F%99%EA%B5%AC-%EC%9D%BC%EC%82%B0%EB%8F%99-%EC%9E%AC%EA%B0%9C%EB%B0%9C,110,off,slug키워드
1875914,yoas2:naver,cmp-a001-01-000000011002673,카더라,grp-a001-01-000000072376826,부울경_E_정비사업_2,nkw-a001-01-000008542823425,울산-동구-일산동-재개발조합,https://kadeora.app/apt/%EC%9A%B8%EC%82%B0-%EB%8F%99%EA%B5%AC-%EC%9D%BC%EC%82%B0%EB%8F%99-%EC%9E%AC%EA%B0%9C%EB%B0%9C,https://kadeora.app/apt/%EC%9A%B8%EC%82%B0-%EB%8F%99%EA%B5%AC-%EC%9D%BC%EC%82%B0%EB%8F%99-%EC%9E%AC%EA%B0%9C%EB%B0%9C,110,off,slug키워드
1875914,yoas2:naver,cmp-a001-01-000000011002673,카더라,grp-a001-01-000000072376826,부울경_E_정비사업_2,nkw-a001-01-000008542823483,울산-삼산동-재건축,https://kadeora.app/apt/%EC%9A%B8%EC%82%B0-%EC%82%BC%EC%82%B0%EB%8F%99-%EC%9E%AC%EA%B1%B4%EC%B6%95,https://kadeora.app/apt/%EC%9A%B8%EC%82%B0-%EC%82%BC%EC%82%B0%EB%8F%99-%EC%9E%AC%EA%B1%B4%EC%B6%95,110,off,slug키워드
1875914,yoas2:naver,cmp-a001-01-000000011002673,카더라,grp-a001-01-000000072376826,부울경_E_정비사업_2,nkw-a001-01-000008542823485,울산-삼산동-재건축시공사,https://kadeora.app/apt/%EC%9A%B8%EC%82%B0-%EC%82%BC%EC%82%B0%EB%8F%99-%EC%9E%AC%EA%B1%B4%EC%B6%95,https://kadeora.app/apt/%EC%9A%B8%EC%82%B0-%EC%82%BC%EC%82%B0%EB%8F%99-%EC%9E%AC%EA%B1%B4%EC%B6%95,110,off,slug키워드
1875914,yoas2:naver,cmp-a001-01-000000011002673,카더라,grp-a001-01-000000072376826,부울경_E_정비사업_2,nkw-a001-01-000008542823484,울산-삼산동-재건축조합,https://kadeora.app/apt/%EC%9A%B8%EC%82%B0-%EC%82%BC%EC%82%B0%EB%8F%99-%EC%9E%AC%EA%B1%B4%EC%B6%95,https://kadeora.app/apt/%EC%9A%B8%EC%82%B0-%EC%82%BC%EC%82%B0%EB%8F%99-%EC%9E%AC%EA%B1%B4%EC%B6%95,110,off,slug키워드
1875914,yoas2:naver,cmp-a001-01-000000011002673,카더라,grp-a001-01-000000072353971,C_정비사업,nkw-a001-01-000008540647860,양산물금재건축,https://kadeora.app/apt/%EC%96%91%EC%82%B0-%EB%AC%BC%EA%B8%88-%EC%9E%AC%EA%B1%B4%EC%B6%95,https://kadeora.app/apt/%EC%96%91%EC%82%B0-%EB%AC%BC%EA%B8%88-%EC%9E%AC%EA%B1%B4%EC%B6%95,80,off,비활성현장
1875914,yoas2:naver,cmp-a001-01-000000011002673,카더라,grp-a001-01-000000072353971,C_정비사업,nkw-a001-01-000008540647863,양산물금재건축분양,https://kadeora.app/apt/%EC%96%91%EC%82%B0-%EB%AC%BC%EA%B8%88-%EC%9E%AC%EA%B1%B4%EC%B6%95,https://kadeora.app/apt/%EC%96%91%EC%82%B0-%EB%AC%BC%EA%B8%88-%EC%9E%AC%EA%B1%B4%EC%B6%95,80,off,비활성현장
1875914,yoas2:naver,cmp-a001-01-000000011002673,카더라,grp-a001-01-000000072353971,C_정비사업,nkw-a001-01-000008540647864,양산물금재건축분양가,https://kadeora.app/apt/%EC%96%91%EC%82%B0-%EB%AC%BC%EA%B8%88-%EC%9E%AC%EA%B1%B4%EC%B6%95,https://kadeora.app/apt/%EC%96%91%EC%82%B0-%EB%AC%BC%EA%B8%88-%EC%9E%AC%EA%B1%B4%EC%B6%95,80,off,비활성현장
1875914,yoas2:naver,cmp-a001-01-000000011002673,카더라,grp-a001-01-000000072353971,C_정비사업,nkw-a001-01-000008540647862,양산물금재건축시공사,https://kadeora.app/apt/%EC%96%91%EC%82%B0-%EB%AC%BC%EA%B8%88-%EC%9E%AC%EA%B1%B4%EC%B6%95,https://kadeora.app/apt/%EC%96%91%EC%82%B0-%EB%AC%BC%EA%B8%88-%EC%9E%AC%EA%B1%B4%EC%B6%95,80,off,비활성현장
1875914,yoas2:naver,cmp-a001-01-000000011002673,카더라,grp-a001-01-000000072353971,C_정비사업,nkw-a001-01-000008540647861,양산물금재건축조합,https://kadeora.app/apt/%EC%96%91%EC%82%B0-%EB%AC%BC%EA%B8%88-%EC%9E%AC%EA%B1%B4%EC%B6%95,https://kadeora.app/apt/%EC%96%91%EC%82%B0-%EB%AC%BC%EA%B8%88-%EC%9E%AC%EA%B1%B4%EC%B6%95,80,off,비활성현장
1875914,yoas2:naver,cmp-a001-01-000000011002673,카더라,grp-a001-01-000000072353948,B_입주예정,nkw-a001-01-000008540646626,E편한세상번영로리더스포레,https://kadeora.app/apt/e%ED%8E%B8%ED%95%9C%EC%84%B8%EC%83%81-%EB%B2%88%EC%98%81%EB%A1%9C-%EB%A6%AC%EB%8D%94%EC%8A%A4%ED%8F%AC%EB%A0%88,https://kadeora.app/apt/e%ED%8E%B8%ED%95%9C%EC%84%B8%EC%83%81-%EB%B2%88%EC%98%81%EB%A1%9C-%EB%A6%AC%EB%8D%94%EC%8A%A4%ED%8F%AC%EB%A0%88,80,off,중복40
1875914,yoas2:naver,cmp-a001-01-000000011002673,카더라,grp-a001-01-000000072353948,B_입주예정,nkw-a001-01-000008540646627,E편한세상번영로리더스포레분양권,https://kadeora.app/apt/e%ED%8E%B8%ED%95%9C%EC%84%B8%EC%83%81-%EB%B2%88%EC%98%81%EB%A1%9C-%EB%A6%AC%EB%8D%94%EC%8A%A4%ED%8F%AC%EB%A0%88,https://kadeora.app/apt/e%ED%8E%B8%ED%95%9C%EC%84%B8%EC%83%81-%EB%B2%88%EC%98%81%EB%A1%9C-%EB%A6%AC%EB%8D%94%EC%8A%A4%ED%8F%AC%EB%A0%88,80,off,중복40
1875914,yoas2:naver,cmp-a001-01-000000011002673,카더라,grp-a001-01-000000072353948,B_입주예정,nkw-a001-01-000008540646629,E편한세상번영로리더스포레시세,https://kadeora.app/apt/e%ED%8E%B8%ED%95%9C%EC%84%B8%EC%83%81-%EB%B2%88%EC%98%81%EB%A1%9C-%EB%A6%AC%EB%8D%94%EC%8A%A4%ED%8F%AC%EB%A0%88,https://kadeora.app/apt/e%ED%8E%B8%ED%95%9C%EC%84%B8%EC%83%81-%EB%B2%88%EC%98%81%EB%A1%9C-%EB%A6%AC%EB%8D%94%EC%8A%A4%ED%8F%AC%EB%A0%88,80,off,중복40
1875914,yoas2:naver,cmp-a001-01-000000011002673,카더라,grp-a001-01-000000072353948,B_입주예정,nkw-a001-01-000008540646630,E편한세상번영로리더스포레실거래가,https://kadeora.app/apt/e%ED%8E%B8%ED%95%9C%EC%84%B8%EC%83%81-%EB%B2%88%EC%98%81%EB%A1%9C-%EB%A6%AC%EB%8D%94%EC%8A%A4%ED%8F%AC%EB%A0%88,https://kadeora.app/apt/e%ED%8E%B8%ED%95%9C%EC%84%B8%EC%83%81-%EB%B2%88%EC%98%81%EB%A1%9C-%EB%A6%AC%EB%8D%94%EC%8A%A4%ED%8F%AC%EB%A0%88,80,off,중복40
1875914,yoas2:naver,cmp-a001-01-000000011002673,카더라,grp-a001-01-000000072353948,B_입주예정,nkw-a001-01-000008540646628,E편한세상번영로리더스포레입주,https://kadeora.app/apt/e%ED%8E%B8%ED%95%9C%EC%84%B8%EC%83%81-%EB%B2%88%EC%98%81%EB%A1%9C-%EB%A6%AC%EB%8D%94%EC%8A%A4%ED%8F%AC%EB%A0%88,https://kadeora.app/apt/e%ED%8E%B8%ED%95%9C%EC%84%B8%EC%83%81-%EB%B2%88%EC%98%81%EB%A1%9C-%EB%A6%AC%EB%8D%94%EC%8A%A4%ED%8F%AC%EB%A0%88,80,off,중복40
1875914,yoas2:naver,cmp-a001-01-000000011002673,카더라,grp-a001-01-000000072353948,B_입주예정,nkw-a001-01-000008540646633,E편한세상번영로리더스포레입주일,https://kadeora.app/apt/e%ED%8E%B8%ED%95%9C%EC%84%B8%EC%83%81-%EB%B2%88%EC%98%81%EB%A1%9C-%EB%A6%AC%EB%8D%94%EC%8A%A4%ED%8F%AC%EB%A0%88,https://kadeora.app/apt/e%ED%8E%B8%ED%95%9C%EC%84%B8%EC%83%81-%EB%B2%88%EC%98%81%EB%A1%9C-%EB%A6%AC%EB%8D%94%EC%8A%A4%ED%8F%AC%EB%A0%88,80,off,중복40
1875914,yoas2:naver,cmp-a001-01-000000011002673,카더라,grp-a001-01-000000072353948,B_입주예정,nkw-a001-01-000008540646631,E편한세상번영로리더스포레평면도,https://kadeora.app/apt/e%ED%8E%B8%ED%95%9C%EC%84%B8%EC%83%81-%EB%B2%88%EC%98%81%EB%A1%9C-%EB%A6%AC%EB%8D%94%EC%8A%A4%ED%8F%AC%EB%A0%88,https://kadeora.app/apt/e%ED%8E%B8%ED%95%9C%EC%84%B8%EC%83%81-%EB%B2%88%EC%98%81%EB%A1%9C-%EB%A6%AC%EB%8D%94%EC%8A%A4%ED%8F%AC%EB%A0%88,80,off,중복40
1875914,yoas2:naver,cmp-a001-01-000000011002673,카더라,grp-a001-01-000000072353948,B_입주예정,nkw-a001-01-000008540646632,E편한세상번영로리더스포레프리미엄,https://kadeora.app/apt/e%ED%8E%B8%ED%95%9C%EC%84%B8%EC%83%81-%EB%B2%88%EC%98%81%EB%A1%9C-%EB%A6%AC%EB%8D%94%EC%8A%A4%ED%8F%AC%EB%A0%88,https://kadeora.app/apt/e%ED%8E%B8%ED%95%9C%EC%84%B8%EC%83%81-%EB%B2%88%EC%98%81%EB%A1%9C-%EB%A6%AC%EB%8D%94%EC%8A%A4%ED%8F%AC%EB%A0%88,80,off,중복40
1875914,yoas2:naver,cmp-a001-01-000000011002673,카더라,grp-a001-01-000000072353948,B_입주예정,nkw-a001-01-000008540645863,E편한세상범일국제금융시티,https://kadeora.app/apt/e%ED%8E%B8%ED%95%9C%EC%84%B8%EC%83%81-%EB%B2%94%EC%9D%BC-%EA%B5%AD%EC%A0%9C%EA%B8%88%EC%9C%B5%EC%8B%9C%ED%8B%B0,https://kadeora.app/apt/e%ED%8E%B8%ED%95%9C%EC%84%B8%EC%83%81-%EB%B2%94%EC%9D%BC-%EA%B5%AD%EC%A0%9C%EA%B8%88%EC%9C%B5%EC%8B%9C%ED%8B%B0,80,off,중복40
1875914,yoas2:naver,cmp-a001-01-000000011002673,카더라,grp-a001-01-000000072353948,B_입주예정,nkw-a001-01-000008540645864,E편한세상범일국제금융시티분양권,https://kadeora.app/apt/e%ED%8E%B8%ED%95%9C%EC%84%B8%EC%83%81-%EB%B2%94%EC%9D%BC-%EA%B5%AD%EC%A0%9C%EA%B8%88%EC%9C%B5%EC%8B%9C%ED%8B%B0,https://kadeora.app/apt/e%ED%8E%B8%ED%95%9C%EC%84%B8%EC%83%81-%EB%B2%94%EC%9D%BC-%EA%B5%AD%EC%A0%9C%EA%B8%88%EC%9C%B5%EC%8B%9C%ED%8B%B0,80,off,중복40
1875914,yoas2:naver,cmp-a001-01-000000011002673,카더라,grp-a001-01-000000072353948,B_입주예정,nkw-a001-01-000008540645866,E편한세상범일국제금융시티시세,https://kadeora.app/apt/e%ED%8E%B8%ED%95%9C%EC%84%B8%EC%83%81-%EB%B2%94%EC%9D%BC-%EA%B5%AD%EC%A0%9C%EA%B8%88%EC%9C%B5%EC%8B%9C%ED%8B%B0,https://kadeora.app/apt/e%ED%8E%B8%ED%95%9C%EC%84%B8%EC%83%81-%EB%B2%94%EC%9D%BC-%EA%B5%AD%EC%A0%9C%EA%B8%88%EC%9C%B5%EC%8B%9C%ED%8B%B0,80,off,중복40
1875914,yoas2:naver,cmp-a001-01-000000011002673,카더라,grp-a001-01-000000072353948,B_입주예정,nkw-a001-01-000008540645867,E편한세상범일국제금융시티실거래가,https://kadeora.app/apt/e%ED%8E%B8%ED%95%9C%EC%84%B8%EC%83%81-%EB%B2%94%EC%9D%BC-%EA%B5%AD%EC%A0%9C%EA%B8%88%EC%9C%B5%EC%8B%9C%ED%8B%B0,https://kadeora.app/apt/e%ED%8E%B8%ED%95%9C%EC%84%B8%EC%83%81-%EB%B2%94%EC%9D%BC-%EA%B5%AD%EC%A0%9C%EA%B8%88%EC%9C%B5%EC%8B%9C%ED%8B%B0,80,off,중복40
1875914,yoas2:naver,cmp-a001-01-000000011002673,카더라,grp-a001-01-000000072353948,B_입주예정,nkw-a001-01-000008540645865,E편한세상범일국제금융시티입주,https://kadeora.app/apt/e%ED%8E%B8%ED%95%9C%EC%84%B8%EC%83%81-%EB%B2%94%EC%9D%BC-%EA%B5%AD%EC%A0%9C%EA%B8%88%EC%9C%B5%EC%8B%9C%ED%8B%B0,https://kadeora.app/apt/e%ED%8E%B8%ED%95%9C%EC%84%B8%EC%83%81-%EB%B2%94%EC%9D%BC-%EA%B5%AD%EC%A0%9C%EA%B8%88%EC%9C%B5%EC%8B%9C%ED%8B%B0,80,off,중복40
